,Date,Vegetable_Name,Units,Market_Price,Retail_Price_low,Retail_Price_high,Average_Retail_Price,Shoping_Mall_Price_low,Shoping_Mall_Price_high,Average_Shoping_Mall_Price,year,month
3602,2022-12-04,Amaranth Leaves,1kg,8,9,10,9.5,10,13,11.5,2022,12
3603,2022-12-05,Amaranth Leaves,1kg,8,9,10,9.5,10,13,11.5,2022,12
3604,2022-12-06,Amaranth Leaves,1kg,8,9,10,9.5,10,13,11.5,2022,12
3605,2022-12-07,Amaranth Leaves,1kg,9,10,11,10.5,11,15,13.0,2022,12
3606,2022-12-08,Amaranth Leaves,1kg,9,10,11,10.5,11,15,13.0,2022,12
3607,2022-12-09,Amaranth Leaves,1kg,9,10,11,10.5,11,15,13.0,2022,12
3608,2022-12-10,Amaranth Leaves,1kg,8,9,10,9.5,10,13,11.5,2022,12
3609,2022-12-11,Amaranth Leaves,1kg,8,9,10,9.5,10,13,11.5,2022,12
3610,2022-12-12,Amaranth Leaves,1kg,8,9,10,9.5,10,13,11.5,2022,12
3611,2022-12-13,Amaranth Leaves,1kg,8,9,10,9.5,10,13,11.5,2022,12
3612,2022-12-14,Amaranth Leaves,1kg,9,10,11,10.5,11,15,13.0,2022,12
3613,2022-12-15,Amaranth Leaves,1kg,9,10,11,10.5,11,15,13.0,2022,12
3614,2022-12-16,Amaranth Leaves,1kg,9,10,11,10.5,11,15,13.0,2022,12
3615,2022-12-17,Amaranth Leaves,1kg,9,10,11,10.5,11,15,13.0,2022,12
3616,2022-12-18,Amaranth Leaves,1kg,8,9,10,9.5,10,13,11.5,2022,12
3617,2022-12-19,Amaranth Leaves,1kg,8,9,10,9.5,10,13,11.5,2022,12
3618,2022-12-20,Amaranth Leaves,1kg,8,9,10,9.5,10,13,11.5,2022,12
3619,2022-12-21,Amaranth Leaves,1kg,8,9,10,9.5,10,13,11.5,2022,12
3620,2022-12-22,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2022,12
3621,2022-12-23,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2022,12
3622,2022-12-24,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2022,12
3623,2022-12-25,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2022,12
3624,2022-12-26,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2022,12
3625,2022-12-27,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2022,12
3626,2022-12-28,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2022,12
3627,2022-12-29,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2022,12
3628,2022-12-30,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2022,12
3629,2022-12-31,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2022,12
3630,2023-01-01,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,1
3631,2023-01-02,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2023,1
3632,2023-01-03,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2023,1
3633,2023-01-04,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,1
3634,2023-01-05,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,1
3635,2023-01-06,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,1
3636,2023-01-07,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,1
3637,2023-01-08,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2023,1
3638,2023-01-09,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2023,1
3639,2023-01-10,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2023,1
3640,2023-01-11,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,1
3641,2023-01-12,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,1
3642,2023-01-13,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,1
3643,2023-01-14,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,1
3644,2023-01-15,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,1
3645,2023-01-16,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,1
3646,2023-01-17,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,1
3647,2023-01-18,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2023,1
3648,2023-01-19,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2023,1
3649,2023-01-20,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,1
3650,2023-01-21,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,1
3651,2023-01-22,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,1
3652,2023-01-23,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,1
3653,2023-01-24,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,1
3654,2023-01-25,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2023,1
3655,2023-01-26,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2023,1
3656,2023-01-27,Amaranth Leaves,1kg,10,12,13,12.5,12,17,14.5,2023,1
3657,2023-01-28,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,1
3658,2023-01-29,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,1
3659,2023-01-30,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,1
3660,2023-01-31,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,1
3661,2023-02-01,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,2
3662,2023-02-02,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,2
3663,2023-02-03,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,2
3664,2023-02-04,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,2
3665,2023-02-05,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,2
3666,2023-02-06,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,2
3667,2023-02-07,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,2
3668,2023-02-08,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,2
3669,2023-02-09,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3670,2023-02-10,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3671,2023-02-11,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3672,2023-02-12,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,2
3673,2023-02-13,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,2
3674,2023-02-14,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,2
3675,2023-02-15,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,2
3676,2023-02-16,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3677,2023-02-17,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3678,2023-02-18,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3679,2023-02-19,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3680,2023-02-20,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3681,2023-02-21,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3682,2023-02-22,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3683,2023-02-23,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,2
3684,2023-02-24,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,2
3685,2023-02-25,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3686,2023-02-26,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3687,2023-02-27,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,2
3688,2023-02-28,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,2
3689,2023-03-01,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,3
3690,2023-03-02,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,3
3691,2023-03-03,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,3
3692,2023-03-04,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3693,2023-03-05,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3694,2023-03-06,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3695,2023-03-07,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3696,2023-03-08,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3697,2023-03-09,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3698,2023-03-10,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,3
3699,2023-03-11,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,3
3700,2023-03-12,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,3
3701,2023-03-13,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,3
3702,2023-03-14,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,3
3703,2023-03-15,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,3
3704,2023-03-16,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,3
3705,2023-03-17,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,3
3706,2023-03-18,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,3
3707,2023-03-19,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3708,2023-03-20,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3709,2023-03-21,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3710,2023-03-22,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3711,2023-03-23,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3712,2023-03-24,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,3
3713,2023-03-25,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,3
3714,2023-03-26,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3715,2023-03-27,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3716,2023-03-28,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,3
3717,2023-03-29,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,3
3718,2023-03-30,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,3
3719,2023-03-31,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,3
3720,2023-04-01,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,4
3721,2023-04-02,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,4
3722,2023-04-03,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,4
3723,2023-04-04,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,4
3724,2023-04-05,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,4
3725,2023-04-06,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,4
3726,2023-04-07,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,4
3727,2023-04-08,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,4
3728,2023-04-09,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,4
3729,2023-04-10,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,4
3730,2023-04-11,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,4
3731,2023-04-12,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,4
3732,2023-04-13,Amaranth Leaves,1kg,15,17,19,18.0,18,25,21.5,2023,4
3733,2023-04-14,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3734,2023-04-15,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3735,2023-04-16,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3736,2023-04-17,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3737,2023-04-18,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3738,2023-04-19,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3739,2023-04-20,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3740,2023-04-21,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3741,2023-04-22,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3742,2023-04-23,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3743,2023-04-24,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3744,2023-04-25,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,4
3745,2023-04-26,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,4
3746,2023-04-27,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,4
3747,2023-04-28,Amaranth Leaves,1kg,11,13,14,13.5,13,18,15.5,2023,4
3748,2023-04-29,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,4
3749,2023-04-30,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,4
3750,2023-05-01,Amaranth Leaves,1kg,13,15,17,16.0,16,21,18.5,2023,5
3751,2023-05-02,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,5
3752,2023-05-03,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,5
3753,2023-05-04,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,5
3754,2023-05-05,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,5
3755,2023-05-06,Amaranth Leaves,1kg,14,16,18,17.0,17,23,20.0,2023,5
3756,2023-05-07,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,5
3757,2023-05-08,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,5
3758,2023-05-09,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,5
3759,2023-05-10,Amaranth Leaves,1kg,12,14,15,14.5,14,20,17.0,2023,5
3760,2022-01-26,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,1
3761,2022-01-27,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,1
3762,2022-01-28,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,1
3763,2022-01-29,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,1
3764,2022-01-30,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,1
3765,2022-01-31,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,1
3766,2022-02-01,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3767,2022-02-02,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3768,2022-02-03,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3769,2022-02-04,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3770,2022-02-05,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3771,2022-02-06,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3772,2022-02-07,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3773,2022-02-08,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3774,2022-02-09,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3775,2022-02-10,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3776,2022-02-11,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3777,2022-02-12,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3778,2022-02-13,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3779,2022-02-14,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3780,2022-02-15,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3781,2022-02-16,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3782,2022-02-17,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3783,2022-02-18,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3784,2022-02-19,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3785,2022-02-20,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3786,2022-02-21,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3787,2022-02-22,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3788,2022-02-23,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3789,2022-02-24,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3790,2022-02-25,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3791,2022-02-26,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3792,2022-02-27,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,2
3793,2022-02-28,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,2
3794,2022-03-01,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3795,2022-03-02,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3796,2022-03-03,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3797,2022-03-04,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3798,2022-03-05,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3799,2022-03-06,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3800,2022-03-07,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3801,2022-03-08,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3802,2022-03-09,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3803,2022-03-10,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3804,2022-03-11,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3805,2022-03-12,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3806,2022-03-13,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3807,2022-03-14,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3808,2022-03-15,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3809,2022-03-16,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3810,2022-03-17,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3811,2022-03-18,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3812,2022-03-19,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3813,2022-03-20,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3814,2022-03-21,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,3
3815,2022-03-22,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3816,2022-03-23,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3817,2022-03-24,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3818,2022-03-25,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3819,2022-03-26,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3820,2022-03-27,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3821,2022-03-28,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3822,2022-03-29,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3823,2022-03-30,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3824,2022-03-31,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,3
3825,2022-04-01,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3826,2022-04-02,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3827,2022-04-03,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3828,2022-04-04,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3829,2022-04-05,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3830,2022-04-06,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3831,2022-04-07,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3832,2022-04-08,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3833,2022-04-09,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3834,2022-04-10,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3835,2022-04-11,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3836,2022-04-12,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3837,2022-04-13,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3838,2022-04-14,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3839,2022-04-15,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3840,2022-04-16,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3841,2022-04-17,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3842,2022-04-18,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3843,2022-04-19,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3844,2022-04-20,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3845,2022-04-21,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3846,2022-04-22,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3847,2022-04-23,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,4
3848,2022-04-24,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,4
3849,2022-04-25,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,4
3850,2022-04-26,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,4
3851,2022-04-27,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,4
3852,2022-04-28,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,4
3853,2022-04-29,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,4
3854,2022-04-30,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,4
3855,2022-05-01,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3856,2022-05-02,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3857,2022-05-03,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3858,2022-05-04,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3859,2022-05-05,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3860,2022-05-06,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3861,2022-05-07,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3862,2022-05-08,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3863,2022-05-09,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3864,2022-05-10,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3865,2022-05-11,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3866,2022-05-12,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3867,2022-05-13,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3868,2022-05-14,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3869,2022-05-15,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3870,2022-05-16,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3871,2022-05-17,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3872,2022-05-18,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,5
3873,2022-05-19,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,5
3874,2022-05-20,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,5
3875,2022-05-21,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3876,2022-05-22,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3877,2022-05-23,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3878,2022-05-24,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3879,2022-05-25,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3880,2022-05-26,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3881,2022-05-27,Amla,1kg,70,81,89,85.0,84,116,100.0,2022,5
3882,2022-05-28,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3883,2022-05-29,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3884,2022-05-30,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3885,2022-05-31,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,5
3886,2022-06-01,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,6
3887,2022-06-02,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,6
3888,2022-06-03,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,6
3889,2022-06-04,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,6
3890,2022-06-05,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,6
3891,2022-06-06,Amla,1kg,50,58,64,61.0,60,83,71.5,2022,6
3892,2022-06-07,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,6
3893,2022-06-08,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,6
3894,2022-06-09,Amla,1kg,60,69,76,72.5,72,99,85.5,2022,6
